User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Join Month,Last Payment Month
2265,Standard,10,2022-08-30,2023-07-10,Germany,43,Male,Tablet,1 Month,August,July
2266,Premium,15,2022-08-16,2023-07-09,France,43,Male,Tablet,1 Month,August,July
2267,Basic,11,2022-08-15,2023-07-10,Brazil,36,Female,Smartphone,1 Month,August,July
2268,Standard,15,2022-08-16,2023-07-11,Mexico,48,Male,Smart TV,1 Month,August,July
2269,Premium,15,2022-08-01,2023-07-10,Spain,33,Female,Smartphone,1 Month,August,July
2270,Basic,14,2022-07-27,2023-07-14,Italy,30,Female,Smart TV,1 Month,July,July
2271,Premium,14,2022-07-26,2023-07-10,Spain,37,Female,Laptop,1 Month,July,July
2272,Basic,13,2022-07-26,2023-07-11,Spain,49,Male,Smart TV,1 Month,July,July
2273,Standard,15,2022-07-27,2023-07-11,United States,47,Female,Smartphone,1 Month,July,July
2274,Standard,10,2022-07-26,2023-07-13,Canada,45,Female,Tablet,1 Month,July,July
2275,Basic,11,2022-07-23,2023-07-09,United States,50,Male,Smart TV,1 Month,July,July
2276,Premium,12,2022-07-20,2023-07-11,United States,36,Male,Smartphone,1 Month,July,July
2277,Basic,14,2022-07-14,2023-07-10,Canada,37,Male,Smart TV,1 Month,July,July
2278,Standard,15,2022-07-14,2023-07-12,United Kingdom,38,Female,Tablet,1 Month,July,July
2279,Premium,10,2022-07-14,2023-07-10,Australia,40,Male,Smart TV,1 Month,July,July
2280,Basic,13,2022-07-13,2023-07-12,Germany,38,Female,Smart TV,1 Month,July,July
2281,Premium,14,2022-07-14,2023-07-10,France,46,Female,Tablet,1 Month,July,July
2282,Basic,10,2022-07-15,2023-07-11,Brazil,40,Female,Smartphone,1 Month,July,July
2283,Standard,13,2022-07-16,2023-07-10,Mexico,34,Male,Smart TV,1 Month,July,July
2284,Standard,12,2022-07-18,2023-07-12,Spain,39,Female,Smartphone,1 Month,July,July
2285,Basic,13,2022-07-19,2023-07-10,Italy,47,Male,Smartphone,1 Month,July,July
2286,Premium,15,2022-07-22,2023-07-12,Spain,41,Male,Laptop,1 Month,July,July
2287,Basic,12,2022-07-27,2023-07-09,Spain,47,Female,Tablet,1 Month,July,July
2288,Standard,13,2022-08-02,2023-07-13,United States,50,Male,Smartphone,1 Month,August,July
2289,Premium,10,2022-08-10,2023-07-10,Canada,31,Male,Tablet,1 Month,August,July
2290,Basic,13,2022-08-15,2023-07-11,United States,41,Male,Smartphone,1 Month,August,July
2291,Premium,11,2022-08-18,2023-07-11,United States,31,Female,Laptop,1 Month,August,July
2292,Basic,12,2022-08-20,2023-07-14,Canada,41,Female,Smart TV,1 Month,August,July
2293,Standard,12,2022-08-23,2023-07-11,United Kingdom,28,Male,Tablet,1 Month,August,July
2294,Standard,14,2022-08-24,2023-07-10,Australia,40,Female,Smartphone,1 Month,August,July
2295,Basic,11,2022-08-30,2023-07-13,Germany,34,Female,Smart TV,1 Month,August,July
2296,Premium,10,2022-09-06,2023-07-13,France,37,Male,Smartphone,1 Month,September,July
2297,Basic,13,2022-09-13,2023-07-10,Brazil,30,Female,Laptop,1 Month,September,July
2298,Standard,12,2022-09-18,2023-07-10,Mexico,32,Male,Tablet,1 Month,September,July
2299,Premium,14,2022-09-22,2023-07-12,Spain,41,Male,Smartphone,1 Month,September,July
2300,Basic,13,2022-09-28,2023-07-12,Italy,42,Female,Tablet,1 Month,September,July
2301,Premium,13,2022-10-03,2023-07-09,Spain,40,Male,Laptop,1 Month,October,July
2302,Basic,11,2022-10-05,2023-07-10,Spain,30,Female,Smartphone,1 Month,October,July
2303,Standard,14,2022-10-09,2023-07-12,United States,43,Male,Laptop,1 Month,October,July
2304,Standard,14,2022-10-15,2023-07-11,Canada,31,Female,Tablet,1 Month,October,July
2305,Basic,15,2022-10-16,2023-07-09,United States,45,Male,Smartphone,1 Month,October,July
2306,Premium,10,2022-10-18,2023-07-11,United States,33,Male,Smart TV,1 Month,October,July
2307,Basic,14,2022-10-19,2023-07-12,Canada,41,Male,Smartphone,1 Month,October,July
2308,Standard,11,2022-10-22,2023-07-11,United Kingdom,37,Male,Smart TV,1 Month,October,July
2309,Premium,12,2022-10-23,2023-07-09,Australia,40,Female,Smartphone,1 Month,October,July
2310,Basic,10,2022-10-29,2023-07-12,Germany,36,Male,Tablet,1 Month,October,July
2311,Premium,14,2022-10-30,2023-07-11,France,28,Male,Smart TV,1 Month,October,July
2312,Basic,12,2022-11-03,2023-07-11,Brazil,38,Male,Smartphone,1 Month,November,July
2313,Standard,11,2022-11-04,2023-07-09,Mexico,36,Female,Tablet,1 Month,November,July
2314,Standard,12,2022-11-05,2023-07-12,Spain,47,Female,Smart TV,1 Month,November,July
2315,Basic,12,2022-11-07,2023-07-10,Italy,35,Female,Laptop,1 Month,November,July
2316,Premium,14,2022-11-09,2023-07-11,Spain,29,Female,Tablet,1 Month,November,July
2317,Basic,14,2022-11-10,2023-07-10,Spain,49,Female,Smart TV,1 Month,November,July
2318,Standard,11,2022-11-11,2023-07-12,United States,34,Male,Smart TV,1 Month,November,July
2319,Premium,13,2022-11-11,2023-07-11,Canada,37,Male,Smart TV,1 Month,November,July
2320,Basic,14,2022-11-10,2023-07-11,United States,50,Male,Smart TV,1 Month,November,July
2321,Basic,12,2022-11-11,2023-07-09,United States,38,Male,Smart TV,1 Month,November,July
2322,Basic,15,2022-11-12,2023-07-11,Canada,37,Female,Smart TV,1 Month,November,July
2323,Standard,12,2022-11-07,2023-07-11,United Kingdom,34,Male,Laptop,1 Month,November,July
2324,Premium,13,2022-11-04,2023-07-11,Australia,30,Male,Smart TV,1 Month,November,July
2325,Basic,13,2022-11-03,2023-07-11,Germany,35,Male,Laptop,1 Month,November,July
2326,Basic,12,2022-11-01,2023-07-11,France,39,Male,Tablet,1 Month,November,July
2327,Premium,10,2022-10-29,2023-07-11,Brazil,47,Female,Tablet,1 Month,October,July
2328,Standard,13,2022-10-26,2023-07-11,Mexico,40,Female,Laptop,1 Month,October,July
2329,Standard,12,2022-10-25,2023-07-10,Spain,33,Male,Smart TV,1 Month,October,July
2330,Basic,12,2022-10-22,2023-07-13,Italy,32,Female,Smartphone,1 Month,October,July
2331,Premium,13,2022-10-16,2023-07-10,Spain,32,Male,Smart TV,1 Month,October,July
2332,Standard,10,2022-10-15,2023-07-10,Spain,30,Female,Smart TV,1 Month,October,July
2333,Basic,12,2022-09-19,2023-07-11,United States,49,Male,Tablet,1 Month,September,July
2334,Standard,13,2022-09-16,2023-07-12,Canada,39,Female,Smartphone,1 Month,September,July
2335,Premium,15,2022-09-08,2023-07-10,United States,45,Male,Laptop,1 Month,September,July
2336,Basic,14,2022-08-21,2023-07-12,United States,43,Male,Smartphone,1 Month,August,July
2337,Premium,10,2022-08-20,2023-07-10,Canada,41,Male,Smartphone,1 Month,August,July
2338,Standard,10,2022-08-10,2023-07-11,United Kingdom,38,Female,Tablet,1 Month,August,July
2339,Basic,13,2022-07-31,2023-07-11,Australia,34,Female,Smartphone,1 Month,July,July
2340,Standard,15,2022-07-30,2023-07-14,Germany,38,Male,Laptop,1 Month,July,July
2341,Premium,11,2022-07-31,2023-07-10,France,48,Male,Tablet,1 Month,July,July
2342,Basic,11,2022-07-30,2023-07-12,Brazil,38,Female,Smart TV,1 Month,July,July
2343,Standard,10,2022-07-30,2023-07-11,Mexico,34,Female,Laptop,1 Month,July,July
2344,Premium,10,2022-07-27,2023-07-13,Spain,44,Female,Tablet,1 Month,July,July
2345,Basic,11,2022-07-21,2023-07-10,Italy,39,Male,Smartphone,1 Month,July,July
2346,Premium,10,2022-07-20,2023-07-12,Spain,43,Female,Smartphone,1 Month,July,July
2347,Basic,13,2022-07-16,2023-07-10,Spain,49,Female,Smart TV,1 Month,July,July
2348,Standard,10,2022-07-16,2023-07-12,United States,48,Female,Smart TV,1 Month,July,July
2349,Standard,11,2022-07-14,2023-07-11,Canada,47,Female,Tablet,1 Month,July,July
2350,Basic,12,2022-07-14,2023-07-13,United States,27,Female,Laptop,1 Month,July,July
2351,Premium,14,2022-07-15,2023-07-10,United States,40,Female,Smartphone,1 Month,July,July
2352,Basic,11,2022-07-16,2023-07-12,Canada,43,Female,Smart TV,1 Month,July,July
2353,Standard,15,2022-07-18,2023-07-10,United Kingdom,30,Female,Laptop,1 Month,July,July
2354,Premium,13,2022-07-19,2023-07-13,Australia,43,Female,Smart TV,1 Month,July,July
2355,Basic,13,2022-07-22,2023-07-10,Germany,49,Male,Laptop,1 Month,July,July
2356,Premium,13,2022-07-25,2023-07-12,France,47,Male,Smartphone,1 Month,July,July
2357,Basic,13,2022-07-26,2023-07-11,Brazil,33,Male,Smartphone,1 Month,July,July
2358,Standard,15,2022-08-04,2023-07-14,Mexico,48,Female,Smartphone,1 Month,August,July
2359,Standard,13,2022-08-12,2023-07-11,Spain,31,Male,Laptop,1 Month,August,July
2360,Basic,13,2022-08-14,2023-07-11,Italy,30,Male,Tablet,1 Month,August,July
2361,Premium,14,2022-08-16,2023-07-13,Spain,34,Female,Smartphone,1 Month,August,July
2362,Basic,12,2022-08-17,2023-07-14,Spain,37,Male,Smartphone,1 Month,August,July
2363,Standard,11,2022-08-22,2023-07-11,United States,44,Female,Smart TV,1 Month,August,July
2364,Premium,13,2022-08-26,2023-07-11,Canada,28,Female,Smart TV,1 Month,August,July
2365,Basic,11,2022-09-06,2023-07-13,United States,47,Male,Smartphone,1 Month,September,July
2366,Premium,11,2022-09-09,2023-07-13,United States,43,Male,Smart TV,1 Month,September,July
2367,Basic,12,2022-09-17,2023-07-10,Canada,51,Male,Tablet,1 Month,September,July
2368,Standard,14,2022-09-19,2023-07-11,United Kingdom,50,Male,Laptop,1 Month,September,July
2369,Standard,11,2022-09-24,2023-07-13,Australia,40,Female,Smartphone,1 Month,September,July
2370,Basic,11,2022-09-29,2023-07-12,Germany,31,Female,Laptop,1 Month,September,July
2371,Premium,15,2022-10-03,2023-07-10,France,29,Female,Smartphone,1 Month,October,July
2372,Basic,15,2022-10-07,2023-07-10,Brazil,38,Female,Tablet,1 Month,October,July
2373,Standard,14,2022-10-14,2023-07-13,Mexico,47,Male,Tablet,1 Month,October,July
2374,Premium,15,2022-10-16,2023-07-12,Spain,30,Male,Tablet,1 Month,October,July
2375,Basic,13,2022-10-18,2023-07-10,Italy,42,Male,Laptop,1 Month,October,July
2376,Premium,12,2022-10-19,2023-07-12,Spain,49,Male,Smart TV,1 Month,October,July
2377,Basic,14,2022-10-20,2023-07-12,Spain,50,Female,Tablet,1 Month,October,July
2378,Standard,11,2022-10-22,2023-07-11,United States,51,Male,Smart TV,1 Month,October,July
2379,Standard,11,2022-10-25,2023-07-09,Canada,47,Male,Smartphone,1 Month,October,July
2380,Basic,13,2022-10-27,2023-07-12,United States,36,Female,Smartphone,1 Month,October,July
2381,Premium,12,2022-10-30,2023-07-11,United States,30,Female,Laptop,1 Month,October,July
2382,Basic,12,2022-11-01,2023-07-11,Canada,34,Female,Tablet,1 Month,November,July
2383,Standard,10,2022-11-05,2023-07-10,United Kingdom,35,Female,Tablet,1 Month,November,July
2384,Premium,14,2022-11-07,2023-07-12,Australia,30,Male,Smart TV,1 Month,November,July
2385,Basic,14,2022-11-08,2023-07-11,Germany,30,Male,Tablet,1 Month,November,July
2386,Premium,11,2022-11-10,2023-07-12,France,41,Female,Smartphone,1 Month,November,July
2387,Basic,15,2022-11-11,2023-07-10,Brazil,39,Female,Smartphone,1 Month,November,July
2388,Standard,14,2022-11-12,2023-07-12,Mexico,30,Male,Tablet,1 Month,November,July
2389,Standard,12,2022-11-11,2023-07-12,Spain,36,Female,Smart TV,1 Month,November,July
2390,Basic,11,2022-11-11,2023-07-12,Italy,33,Female,Smartphone,1 Month,November,July
2391,Premium,11,2022-11-12,2023-07-10,Spain,35,Female,Tablet,1 Month,November,July
2392,Basic,14,2022-11-11,2023-07-12,Spain,46,Male,Tablet,1 Month,November,July
2393,Standard,12,2022-11-07,2023-07-11,United States,51,Female,Tablet,1 Month,November,July
2394,Premium,13,2022-11-05,2023-07-12,Canada,42,Female,Smartphone,1 Month,November,July
2395,Basic,13,2022-11-02,2023-07-11,United States,30,Female,Smart TV,1 Month,November,July
2396,Basic,10,2022-10-31,2023-07-13,United States,45,Male,Smartphone,1 Month,October,July
2397,Basic,15,2022-10-29,2023-07-11,Canada,27,Male,Smartphone,1 Month,October,July
2398,Standard,10,2022-10-25,2023-07-11,United Kingdom,41,Male,Smart TV,1 Month,October,July
2399,Premium,14,2022-10-23,2023-07-10,Australia,35,Male,Tablet,1 Month,October,July
2400,Basic,10,2022-10-17,2023-07-13,Germany,30,Male,Laptop,1 Month,October,July
2401,Basic,11,2022-10-16,2023-07-11,France,35,Female,Laptop,1 Month,October,July
2402,Premium,12,2022-10-05,2023-07-11,Brazil,47,Female,Smartphone,1 Month,October,July
2403,Standard,15,2022-09-17,2023-07-11,Mexico,41,Male,Laptop,1 Month,September,July
2404,Standard,12,2022-09-17,2023-07-12,Spain,48,Female,Tablet,1 Month,September,July
2405,Basic,12,2022-09-06,2023-07-11,Italy,32,Female,Smart TV,1 Month,September,July
2406,Premium,13,2022-08-30,2023-07-15,Spain,35,Female,Smart TV,1 Month,August,July
2407,Standard,11,2022-08-29,2023-07-11,Spain,31,Female,Smartphone,1 Month,August,July
2408,Basic,12,2022-08-25,2023-07-13,United States,45,Female,Smartphone,1 Month,August,July
2409,Standard,14,2022-08-03,2023-07-11,Canada,38,Female,Laptop,1 Month,August,July
2410,Premium,12,2022-08-02,2023-07-14,United States,34,Male,Smartphone,1 Month,August,July
2411,Basic,15,2022-08-02,2023-07-11,United States,37,Female,Smartphone,1 Month,August,July
2412,Premium,12,2022-08-01,2023-07-13,Canada,27,Female,Smart TV,1 Month,August,July
2413,Standard,13,2022-07-31,2023-07-11,United Kingdom,44,Female,Tablet,1 Month,July,July
2414,Basic,10,2022-07-22,2023-07-13,Australia,46,Male,Smart TV,1 Month,July,July
2415,Standard,14,2022-07-22,2023-07-11,Germany,37,Male,Smart TV,1 Month,July,July
2416,Premium,14,2022-07-19,2023-07-13,France,44,Male,Tablet,1 Month,July,July
2417,Basic,15,2022-07-17,2023-07-11,Brazil,29,Male,Smart TV,1 Month,July,July
2418,Standard,13,2022-07-16,2023-07-13,Mexico,28,Female,Laptop,1 Month,July,July
2419,Premium,14,2022-07-16,2023-07-11,Spain,50,Male,Smart TV,1 Month,July,July
2420,Basic,13,2022-07-16,2023-07-13,Italy,39,Male,Laptop,1 Month,July,July
2421,Premium,10,2022-07-16,2023-07-11,Spain,34,Female,Smart TV,1 Month,July,July
2422,Basic,14,2022-07-17,2023-07-12,Spain,40,Male,Smart TV,1 Month,July,July
2423,Standard,12,2022-07-19,2023-07-11,United States,30,Male,Laptop,1 Month,July,July
2424,Standard,14,2022-07-20,2023-07-14,Canada,41,Female,Laptop,1 Month,July,July
2425,Basic,12,2022-07-21,2023-07-10,United States,39,Male,Tablet,1 Month,July,July
2426,Premium,15,2022-07-23,2023-07-12,United States,51,Male,Smartphone,1 Month,July,July
2427,Basic,15,2022-08-03,2023-07-14,Canada,28,Female,Smartphone,1 Month,August,July
2428,Standard,12,2022-08-06,2023-07-15,United Kingdom,30,Female,Tablet,1 Month,August,July
2429,Premium,11,2022-08-10,2023-07-12,Australia,30,Female,Smartphone,1 Month,August,July
2430,Basic,10,2022-08-13,2023-07-11,Germany,44,Female,Tablet,1 Month,August,July
2431,Premium,12,2022-08-15,2023-07-14,France,29,Female,Smart TV,1 Month,August,July
2432,Basic,11,2022-08-19,2023-07-14,Brazil,28,Female,Tablet,1 Month,August,July
2433,Standard,10,2022-08-22,2023-07-11,Mexico,48,Male,Tablet,1 Month,August,July
2434,Standard,11,2022-08-28,2023-07-11,Spain,42,Female,Smart TV,1 Month,August,July
2435,Basic,14,2022-09-06,2023-07-13,Italy,39,Male,Smartphone,1 Month,September,July
2436,Premium,14,2022-09-16,2023-07-13,Spain,44,Female,Smart TV,1 Month,September,July
2437,Basic,11,2022-09-18,2023-07-11,Spain,49,Male,Smart TV,1 Month,September,July
2438,Standard,12,2022-09-23,2023-07-11,United States,49,Female,Smart TV,1 Month,September,July
2439,Premium,10,2022-09-28,2023-07-13,Canada,36,Female,Laptop,1 Month,September,July
2440,Basic,14,2022-09-29,2023-07-12,United States,50,Female,Laptop,1 Month,September,July
2441,Premium,10,2022-10-07,2023-07-10,United States,49,Female,Smartphone,1 Month,October,July
2442,Basic,11,2022-10-08,2023-07-12,Canada,36,Male,Smartphone,1 Month,October,July
2443,Standard,13,2022-10-10,2023-07-13,United Kingdom,28,Female,Laptop,1 Month,October,July
2444,Standard,15,2022-10-14,2023-07-12,Australia,45,Female,Smartphone,1 Month,October,July
2445,Basic,14,2022-10-16,2023-07-10,Germany,31,Female,Smartphone,1 Month,October,July
2446,Premium,11,2022-10-18,2023-07-12,France,46,Male,Tablet,1 Month,October,July
2447,Basic,14,2022-10-21,2023-07-12,Brazil,27,Male,Tablet,1 Month,October,July
2448,Standard,13,2022-10-24,2023-07-12,Mexico,43,Male,Tablet,1 Month,October,July
2449,Premium,10,2022-10-27,2023-07-09,Spain,51,Female,Smart TV,1 Month,October,July
2450,Basic,13,2022-10-29,2023-07-13,Italy,47,Female,Smartphone,1 Month,October,July
2451,Premium,15,2022-10-31,2023-07-12,Spain,48,Female,Tablet,1 Month,October,July
2452,Basic,14,2022-11-04,2023-07-13,Spain,31,Female,Tablet,1 Month,November,July
2453,Standard,15,2022-11-06,2023-07-11,United States,48,Female,Smartphone,1 Month,November,July
2454,Standard,10,2022-11-08,2023-07-13,Canada,36,Male,Smartphone,1 Month,November,July
2455,Basic,10,2022-11-09,2023-07-11,United States,38,Female,Tablet,1 Month,November,July
2456,Premium,13,2022-11-11,2023-07-13,United States,39,Male,Smartphone,1 Month,November,July
2457,Basic,11,2022-11-12,2023-07-10,Canada,48,Male,Tablet,1 Month,November,July
2458,Standard,12,2022-11-12,2023-07-12,United Kingdom,30,Female,Smart TV,1 Month,November,July
2459,Premium,12,2022-11-12,2023-07-12,Australia,30,Male,Smart TV,1 Month,November,July
2460,Basic,15,2022-11-12,2023-07-13,Germany,35,Female,Smart TV,1 Month,November,July
2461,Premium,13,2022-11-13,2023-07-12,France,41,Male,Laptop,1 Month,November,July
2462,Basic,11,2022-11-13,2023-07-13,Brazil,40,Female,Smart TV,1 Month,November,July
2463,Standard,10,2022-11-12,2023-07-11,Mexico,50,Male,Smart TV,1 Month,November,July
2464,Standard,12,2022-11-05,2023-07-12,Spain,42,Female,Smartphone,1 Month,November,July
2465,Basic,15,2022-11-03,2023-07-11,Italy,30,Male,Tablet,1 Month,November,July
2466,Premium,12,2022-10-30,2023-07-14,Spain,34,Male,Laptop,1 Month,October,July
2467,Basic,15,2022-10-26,2023-07-11,Spain,40,Female,Smartphone,1 Month,October,July
2468,Standard,14,2022-10-24,2023-07-12,United States,47,Female,Smartphone,1 Month,October,July
2469,Premium,12,2022-10-24,2023-07-11,Canada,36,Male,Laptop,1 Month,October,July
2470,Basic,13,2022-10-20,2023-07-13,United States,50,Female,Tablet,1 Month,October,July
2471,Basic,10,2022-10-17,2023-07-11,United States,46,Male,Smartphone,1 Month,October,July
2472,Basic,14,2022-09-29,2023-07-14,Canada,27,Female,Tablet,1 Month,September,July
2473,Standard,12,2022-09-28,2023-07-11,United Kingdom,39,Female,Laptop,1 Month,September,July
2474,Premium,10,2022-09-06,2023-07-12,Australia,49,Male,Smart TV,1 Month,September,July
2475,Basic,12,2022-09-05,2023-07-11,Germany,37,Female,Tablet,1 Month,September,July
2476,Basic,13,2022-08-31,2023-07-15,France,28,Male,Tablet,1 Month,August,July
2477,Premium,12,2022-08-30,2023-07-12,Brazil,40,Male,Laptop,1 Month,August,July
2478,Standard,10,2022-08-16,2023-07-13,Mexico,47,Male,Tablet,1 Month,August,July
2479,Standard,11,2022-08-16,2023-07-11,Spain,51,Female,Laptop,1 Month,August,July
2480,Basic,13,2022-08-07,2023-07-14,Italy,47,Male,Laptop,1 Month,August,July
2481,Premium,10,2022-08-05,2023-07-12,Spain,33,Female,Laptop,1 Month,August,July
2482,Standard,13,2022-08-06,2023-07-14,Spain,37,Female,Laptop,1 Month,August,July
2483,Basic,15,2022-07-28,2023-07-11,United States,42,Male,Laptop,1 Month,July,July
2484,Standard,11,2022-07-29,2023-07-13,Canada,50,Female,Smart TV,1 Month,July,July
2485,Premium,14,2022-07-25,2023-07-12,United States,47,Female,Tablet,1 Month,July,July
2486,Basic,10,2022-07-25,2023-07-14,United States,40,Female,Smartphone,1 Month,July,July
2487,Premium,11,2022-07-25,2023-07-12,Canada,35,Male,Smart TV,1 Month,July,July
2488,Standard,11,2022-07-18,2023-07-13,United Kingdom,29,Female,Smartphone,1 Month,July,July
2489,Basic,11,2022-07-17,2023-07-12,Australia,48,Female,Smartphone,1 Month,July,July
2490,Standard,10,2022-07-17,2023-07-15,Germany,35,Male,Smart TV,1 Month,July,July
2491,Premium,13,2022-07-18,2023-07-11,France,41,Female,Smartphone,1 Month,July,July
2492,Basic,14,2022-07-19,2023-07-12,Brazil,29,Female,Laptop,1 Month,July,July
2493,Standard,11,2022-07-20,2023-07-11,Mexico,33,Male,Smart TV,1 Month,July,July
2494,Premium,12,2022-07-21,2023-07-15,Spain,36,Male,Smart TV,1 Month,July,July
2495,Basic,15,2022-07-23,2023-07-12,Italy,43,Female,Laptop,1 Month,July,July
2496,Premium,14,2022-07-25,2023-07-12,Spain,28,Female,Smart TV,1 Month,July,July
2497,Basic,15,2022-08-04,2023-07-14,Spain,33,Female,Smart TV,1 Month,August,July
2498,Standard,12,2022-08-09,2023-07-15,United States,38,Male,Laptop,1 Month,August,July
